,Sim_time,Rec_time,Server_fps,Client_fps,Autopilot,Speed,Heading,Accelerometer,Gyroscope,Location,GNSS,Height,Throttle,Brake,Gear,Steering,Vehicle,Weather/Time
12,0:20:07.076818,6.470407247543335,20.120723724365234,20.2020206451416,False,40.28797091215578,199° SW,"(  1.8,  7.5,  9.5)","(  3.3,  1.6, 38.5)","( 97.2,   5.8)","(-0.000060,  0.000871)",0 m,100%,0%,3,0.2261703610420227,Mercedes Sprinter,Clear Noon
13,0:20:07.626818,6.996562957763672,20.491802215576172,20.746889114379883,False,43.636957869464,222° SW,"(  1.8,  9.5,  9.3)","(  0.8,  2.5, 44.9)","( 93.7,  11.1)","(-0.000107,  0.000836)",0 m,100%,0%,3,0.23482868075370789,Mercedes Sprinter,Clear Noon
14,0:20:08.176818,7.55228590965271,20.876827239990234,20.57613182067871,False,46.306593888564876,248° SW,"(  1.7, 11.2,  9.1)","(  1.0,  3.2, 49.4)","( 87.3,  14.9)","(-0.000138,  0.000776)",0 m,100%,0%,3,0.2482004016637802,Mercedes Sprinter,Clear Noon
15,0:20:08.626818,8.0841805934906,17.63668441772461,17.73049545288086,False,48.37865815472848,270°  W,"(  2.4,  9.3,  9.2)","( -2.6,  2.4, 38.6)","( 82.1,  15.7)","(-0.000142,  0.000728)",0 m,100%,0%,3,0.14490388333797455,Mercedes Sprinter,Clear Noon
16,0:20:09.026818,8.600450992584229,15.822784423828125,17.73049545288086,False,51.38670164947964,280° NW,"(  2.3,  4.5,  9.7)","( -3.2,  0.2, 14.0)","( 75.8,  15.0)","(-0.000134,  0.000672)",0 m,100%,0%,3,0.05633508786559105,Mercedes Sprinter,Clear Noon
17,0:20:09.476818,9.141456604003906,15.822784423828125,15.455949783325195,False,55.06772823829637,282° NW,"(  2.3, -1.4,  9.8)","( -4.3, -0.0, -9.3)","( 69.9,  13.8)","(-0.000122,  0.000620)",0 m,100%,0%,3,-0.05634714290499687,Mercedes Sprinter,Clear Noon
18,0:20:09.926818,9.688091516494751,16.393442153930664,16.778522491455078,False,57.65691757481132,275° NW,"(  1.7, -4.8,  9.6)","( -1.5,  0.4,-19.0)","( 63.0,  12.7)","(-0.000113,  0.000557)",0 m,100%,0%,4,-0.0814485177397728,Mercedes Sprinter,Clear Noon
19,0:20:10.426818,10.200979232788086,16.80672264099121,16.722408294677734,False,60.02055083192503,267° SW,"(  1.6, -5.1,  9.7)","(  0.5,  0.5,-16.2)","( 54.8,  12.5)","(-0.000112,  0.000483)",0 m,100%,0%,4,-0.06256067007780075,Mercedes Sprinter,Clear Noon
20,0:20:10.876818,10.706814050674438,18.939393997192383,19.417476654052734,False,62.45854882350774,261° SW,"(  1.7, -2.8,  9.7)","(  2.3,  0.1, -6.4)","( 47.1,  13.4)","(-0.000121,  0.000415)",0 m,100%,0%,4,-0.010577559471130371,Mercedes Sprinter,Clear Noon
21,0:20:11.376818,11.258113622665405,17.699115753173828,17.543859481811523,False,53.642560967581005,261° SW,"(  1.1,  5.4,  9.5)","(  4.5,  3.5, 26.0)","( 39.3,  14.7)","(-0.000134,  0.000344)",0 m,100%,0%,4,0.1556326299905777,Mercedes Sprinter,Clear Noon
22,0:20:11.826818,11.762426137924194,18.8323917388916,18.41620635986328,False,55.17103322337474,275° NW,"(  3.8, 13.7, 16.4)","(-22.8, 11.6, 29.8)","( 32.5,  14.9)","(-0.000134,  0.000283)",0 m,100%,0%,4,0.11735039949417114,Mercedes Sprinter,Clear Noon
23,0:20:12.226818,12.310019254684448,16.233766555786133,16.611295700073242,False,49.75323712714725,281° NW,"( -1.7, -3.5,  0.7)","( 29.7,  2.2,-13.9)","( 27.0,  14.1)","(-0.000134,  0.000235)",0 m,100%,0%,4,0.08462564647197723,Mercedes Sprinter,Clear Noon
24,0:20:12.576818,12.813031435012817,14.044943809509277,14.005602836608887,False,48.24870587409148,279° NW,"( -1.3,  3.1,  7.0)","( 14.0, 31.3, 12.1)","( 22.4,  13.4)","(-0.000130,  0.000189)",0 m,100%,0%,4,0.07509489357471466,Mercedes Sprinter,Clear Noon
25,0:20:13.076818,13.364399671554565,17.95332145690918,17.8253116607666,False,47.55684221922037,292° NW,"(  3.6,  9.2,  6.4)","(-66.2, -7.0, 27.2)","( 15.9,  12.4)","(-0.000111,  0.000132)",0 m,100%,0%,5,0.03788558393716812,Mercedes Sprinter,Clear Noon
26,0:20:13.576818,13.878392457962036,19.04762077331543,18.903593063354492,False,48.38924902864248,297° NW,"( -2.7, -4.8,  4.2)","( 15.0, -1.2,  2.2)","(  9.7,   9.7)","(-0.000083,  0.000079)",0 m,0%,0%,4,0.0015039155259728432,Mercedes Sprinter,Clear Noon
27,0:20:14.126818,14.399725437164307,20.703933715820312,21.008403778076172,False,7.0825594997549555,292° NW,"(  0.9,  0.1, 10.0)","(  2.6,  4.3, -0.1)","(  8.1,   8.4)","(-0.000073,  0.000065)",0 m,0%,0%,3,0.0015039155259728432,Mercedes Sprinter,Clear Noon
