,Sim_time,Rec_time,Obstacle_Detected,Distance_from_Obstacle
138,0:02:06.199121,103.32402038574219,static.building,21.60651206970215
139,0:02:06.236699,103.32402038574219,static.building,21.863792419433594
140,0:02:06.236699,103.32402038574219,static.building,22.025842666625977
141,0:02:06.315883,103.32402038574219,static.building,22.29779052734375
142,0:02:06.315883,103.85258054733276,static.building,22.633970260620117
143,0:02:06.398766,103.85258054733276,static.building,22.847797393798828
144,0:02:06.435817,103.85258054733276,static.building,23.214458465576172
145,0:02:06.474120,103.85258054733276,static.building,23.600576400756836
146,0:02:06.504535,103.85258054733276,static.building,24.008289337158203
147,0:02:06.550353,103.85258054733276,static.building,23.703048706054688
148,0:02:06.550353,103.85258054733276,static.building,24.273439407348633
149,0:02:06.599570,103.85258054733276,static.building,25.025367736816406
150,0:02:06.674041,103.85258054733276,static.building,25.925168991088867
151,0:02:06.711320,103.85258054733276,static.building,27.145668029785156
152,0:02:06.753756,103.85258054733276,static.building,28.557384490966797
153,0:02:06.795871,103.85258054733276,static.pole,19.620281219482422
154,0:02:06.847718,103.85258054733276,static.pole,19.251544952392578
155,0:02:06.882586,104.3816602230072,static.pole,19.273406982421875
156,0:02:16.813409,114.31014823913574,static.pole,29.18234634399414
157,0:02:16.813409,114.31014823913574,static.pole,28.532615661621094
158,0:02:16.813409,114.31014823913574,static.pole,27.960248947143555
159,0:02:16.813409,114.31014823913574,static.pole,27.712909698486328
160,0:02:16.953223,114.31014823913574,static.pole,27.51022720336914
161,0:02:16.953223,114.31014823913574,static.pole,27.33061981201172
162,0:02:16.953223,114.31014823913574,static.pole,27.252180099487305
163,0:02:17.056242,114.31014823913574,static.pole,27.264869689941406
164,0:03:05.648350,162.8505985736847,traffic.traffic_light,9.584578514099121
165,0:03:05.751868,162.8505985736847,traffic.traffic_light,9.606931686401367
166,0:03:05.797288,162.8505985736847,traffic.traffic_light,9.656351089477539
167,0:03:05.830245,162.8505985736847,traffic.traffic_light,9.769946098327637
168,0:03:05.830245,163.38591074943542,traffic.traffic_light,9.922929763793945
169,0:03:05.934482,163.38591074943542,traffic.traffic_light,10.066302299499512
170,0:03:05.974156,163.38591074943542,traffic.traffic_light,10.24506950378418
171,0:03:06.021651,163.38591074943542,traffic.traffic_light,10.401102066040039
172,0:03:06.061640,163.38591074943542,traffic.traffic_light,10.571462631225586
173,0:03:06.104282,163.38591074943542,traffic.traffic_light,10.746064186096191
174,0:03:06.147370,163.38591074943542,traffic.traffic_light,10.973527908325195
175,0:03:06.202318,163.38591074943542,traffic.traffic_light,11.177437782287598
176,0:03:06.250529,163.38591074943542,traffic.traffic_light,11.489340782165527
177,0:03:06.322565,163.38591074943542,traffic.traffic_light,11.732061386108398
178,0:03:06.377291,163.38591074943542,traffic.traffic_light,11.90783405303955
179,0:03:06.377291,163.91689205169678,traffic.traffic_light,12.070910453796387
180,0:03:06.451914,163.91689205169678,traffic.traffic_light,12.284399032592773
181,0:03:06.497967,163.91689205169678,traffic.traffic_light,12.482827186584473
182,0:03:06.540160,163.91689205169678,traffic.traffic_light,12.704473495483398
183,0:03:06.586620,163.91689205169678,traffic.traffic_light,12.936361312866211
184,0:03:06.634525,163.91689205169678,traffic.traffic_light,13.158866882324219
185,0:03:06.679870,163.91689205169678,traffic.traffic_light,13.396912574768066
186,0:03:06.727866,163.91689205169678,traffic.traffic_light,13.569231986999512
187,0:03:06.762821,163.91689205169678,traffic.traffic_light,13.798745155334473
188,0:03:06.809662,163.91689205169678,traffic.traffic_light,14.003582000732422
189,0:03:06.850867,163.91689205169678,traffic.traffic_light,14.230886459350586
190,0:03:06.896630,163.91689205169678,traffic.traffic_light,14.460588455200195
191,0:03:06.943254,164.4501609802246,traffic.traffic_light,14.642051696777344
192,0:03:06.980142,164.4501609802246,traffic.traffic_light,14.906136512756348
193,0:03:06.980142,164.4501609802246,traffic.traffic_light,15.247208595275879
194,0:03:07.087739,164.4501609802246,traffic.traffic_light,15.485069274902344
195,0:03:07.118102,164.4501609802246,traffic.traffic_light,15.921697616577148
196,0:03:19.725607,176.96240091323853,traffic.traffic_light,21.173795700073242
197,0:03:19.774620,176.96240091323853,traffic.traffic_light,20.629566192626953
198,0:03:19.819615,176.96240091323853,traffic.traffic_light,20.449352264404297
199,0:03:19.852383,176.96240091323853,traffic.traffic_light,20.288848876953125
200,0:03:19.906135,176.96240091323853,traffic.traffic_light,20.21048927307129
201,0:03:19.906135,176.96240091323853,traffic.traffic_light,20.185924530029297
202,0:03:19.994221,177.49720287322998,traffic.traffic_light,20.189613342285156
203,0:03:20.032541,177.49720287322998,traffic.traffic_light,20.219358444213867
204,0:03:20.071096,177.49720287322998,traffic.traffic_light,20.276933670043945
205,0:03:20.111741,177.49720287322998,traffic.traffic_light,20.381546020507812
206,0:03:20.159097,177.49720287322998,traffic.traffic_light,20.479854583740234
207,0:03:20.202304,177.49720287322998,traffic.traffic_light,20.580087661743164
208,0:03:20.240799,177.49720287322998,traffic.traffic_light,20.763084411621094
209,0:03:20.287645,177.49720287322998,traffic.traffic_light,21.027935028076172
210,0:03:21.712596,179.05621671676636,traffic.traffic_light,29.037979125976562
211,0:03:21.751011,179.05621671676636,traffic.traffic_light,28.593896865844727
212,0:03:21.815858,179.05621671676636,traffic.traffic_light,28.440502166748047
213,0:03:21.865724,179.05621671676636,traffic.traffic_light,28.40323257446289
214,0:03:21.865724,179.05621671676636,traffic.traffic_light,28.40534210205078
215,0:03:21.950891,179.05621671676636,traffic.traffic_light,28.407188415527344
216,0:03:22.003956,179.05621671676636,traffic.traffic_light,28.407306671142578
217,0:03:22.003956,179.05621671676636,traffic.traffic_light,28.40705108642578
218,0:03:22.031527,179.5747208595276,traffic.traffic_light,28.40636444091797
219,0:03:22.104874,179.5747208595276,traffic.traffic_light,28.405733108520508
220,0:03:22.104874,179.5747208595276,traffic.traffic_light,28.405019760131836
221,0:03:22.188177,179.5747208595276,traffic.traffic_light,28.404556274414062
222,0:03:22.226600,179.5747208595276,traffic.traffic_light,28.40420150756836
223,0:03:22.265171,179.5747208595276,traffic.traffic_light,28.403867721557617
224,0:03:22.265171,179.5747208595276,traffic.traffic_light,28.403867721557617
225,0:03:22.357965,179.5747208595276,traffic.traffic_light,28.4036808013916
226,0:03:22.397416,179.5747208595276,traffic.traffic_light,28.40363311767578
227,0:03:22.431491,179.5747208595276,traffic.traffic_light,28.4035701751709
228,0:03:22.474438,179.5747208595276,traffic.traffic_light,28.403526306152344
229,0:03:22.508972,179.5747208595276,traffic.traffic_light,28.40347671508789
230,0:03:22.552107,179.5747208595276,traffic.traffic_light,28.4034481048584
231,0:03:22.552107,180.08976912498474,traffic.traffic_light,28.403419494628906
232,0:03:22.622174,180.08976912498474,traffic.traffic_light,28.403396606445312
233,0:03:22.664794,180.08976912498474,traffic.traffic_light,28.403379440307617
234,0:03:22.737219,180.08976912498474,traffic.traffic_light,28.40337371826172
235,0:03:22.783931,180.08976912498474,traffic.traffic_light,28.403371810913086
236,0:03:22.819688,180.08976912498474,traffic.traffic_light,28.403364181518555
237,0:03:22.870060,180.08976912498474,traffic.traffic_light,28.403364181518555
238,0:03:22.910316,180.08976912498474,traffic.traffic_light,28.403362274169922
239,0:03:22.955666,180.08976912498474,traffic.traffic_light,28.403358459472656
240,0:03:22.986130,180.08976912498474,traffic.traffic_light,28.403362274169922
241,0:03:22.986130,180.08976912498474,traffic.traffic_light,28.403358459472656
242,0:03:23.058827,180.08976912498474,traffic.traffic_light,28.403362274169922
243,0:03:23.107877,180.60569715499878,traffic.traffic_light,28.403358459472656
244,0:03:23.150435,180.60569715499878,traffic.traffic_light,28.403362274169922
245,0:03:23.178976,180.60569715499878,traffic.traffic_light,28.403362274169922
246,0:03:23.209749,180.60569715499878,traffic.traffic_light,28.403364181518555
247,0:03:23.256516,180.60569715499878,traffic.traffic_light,28.403362274169922
248,0:03:23.290501,180.60569715499878,traffic.traffic_light,28.403362274169922
249,0:03:23.335069,180.60569715499878,traffic.traffic_light,28.403362274169922
250,0:03:23.367428,180.60569715499878,traffic.traffic_light,28.403362274169922
251,0:03:23.405430,180.60569715499878,traffic.traffic_light,28.403362274169922
252,0:03:23.405430,180.60569715499878,traffic.traffic_light,28.403362274169922
253,0:03:23.474965,180.60569715499878,traffic.traffic_light,28.403858184814453
254,0:03:23.525390,180.60569715499878,traffic.traffic_light,28.404226303100586
255,0:03:23.562083,180.60569715499878,traffic.traffic_light,28.40518569946289
256,0:03:23.604958,180.60569715499878,traffic.traffic_light,28.40587615966797
257,0:03:23.636805,181.14199376106262,traffic.traffic_light,28.406723022460938
258,0:03:23.676645,181.14199376106262,traffic.traffic_light,28.410181045532227
259,0:03:23.676645,181.14199376106262,traffic.traffic_light,28.41867446899414
260,0:03:23.800170,181.14199376106262,traffic.traffic_light,28.4306697845459
261,0:03:23.800170,181.14199376106262,traffic.traffic_light,28.455665588378906
262,0:03:23.889318,181.14199376106262,traffic.traffic_light,28.481861114501953
263,0:03:23.920323,181.14199376106262,traffic.traffic_light,28.52926254272461
264,0:03:23.966817,181.14199376106262,traffic.traffic_light,28.593156814575195
265,0:03:24.010977,181.14199376106262,traffic.traffic_light,28.66757583618164
266,0:03:24.051124,181.14199376106262,traffic.traffic_light,28.775306701660156
267,0:03:24.089092,181.14199376106262,traffic.traffic_light,28.92761993408203
268,0:03:24.126900,181.14199376106262,traffic.traffic_light,29.093507766723633
269,0:03:24.163242,181.66435050964355,traffic.traffic_light,29.271268844604492
270,0:03:24.197022,181.66435050964355,traffic.traffic_light,29.839488983154297
271,0:03:25.964587,183.26655793190002,traffic.traffic_light,24.983383178710938
272,0:03:26.051069,183.26655793190002,traffic.traffic_light,24.684473037719727
273,0:03:26.093569,183.26655793190002,traffic.traffic_light,24.578655242919922
274,0:03:26.139106,183.26655793190002,traffic.traffic_light,24.559907913208008
275,0:03:26.171780,183.26655793190002,traffic.traffic_light,24.543813705444336
276,0:03:26.171780,183.26655793190002,traffic.traffic_light,24.550188064575195
277,0:03:26.254390,183.26655793190002,traffic.traffic_light,24.615205764770508
278,0:03:26.254390,183.806414604187,traffic.traffic_light,24.753463745117188
279,0:03:26.343883,183.806414604187,traffic.traffic_light,24.975236892700195
280,0:03:26.430082,183.806414604187,traffic.traffic_light,25.31296157836914
281,0:03:26.430082,183.806414604187,traffic.traffic_light,25.949037551879883
