,Sim_time,Rec_time,Server_fps,Client_fps,Autopilot,Speed,Heading,Accelerometer,Gyroscope,Location,GNSS,Height,Throttle,Brake,Gear,Steering,Vehicle
25,0:00:39.907515,12.799525499343872,29.239765167236328,29.940120697021484,False,36.98127955904773,53° NE,"(  0.5, -3.4,  9.8)","( -0.0,  0.2,-18.7)","( 89.0,  128.9)","(-0.001153,  0.000807)",0 m,42%,0%,1,-0.1275312453508377,Tesla Cybertruck
26,0:00:40.439295,13.316360712051392,28.571428298950195,21.881837844848633,False,38.82964787096297,44° NE,"(  1.0, -3.5,  9.8)","( -0.2,  0.2,-18.6)","( 93.0,  125.1)","(-0.001118,  0.000841)",0 m,48%,0%,1,-0.1207323893904686,Tesla Cybertruck
27,0:00:40.947941,13.822876214981079,28.98550796508789,30.487804412841797,False,40.93288727303517,36° NE,"(  1.0, -2.9,  9.8)","( -0.3,  0.1,-14.1)","( 96.4,  120.7)","(-0.001077,  0.000872)",0 m,48%,0%,1,-0.0878409817814827,Tesla Cybertruck
28,0:00:41.499762,14.347102403640747,25.906734466552734,24.330900192260742,False,42.821417732675016,29° NE,"(  0.9, -3.2,  9.8)","( -0.1,  0.2,-15.4)","( 99.5,  115.4)","(-0.001029,  0.000898)",0 m,47%,0%,1,-0.09105778485536575,Tesla Cybertruck
29,0:00:41.978700,14.86128044128418,29.41176414489746,29.15452003479004,False,44.43577347700303,21° NE,"(  0.8, -3.5,  9.8)","( -0.1,  0.2,-15.9)","( 102.0,  109.7)","(-0.000977,  0.000919)",0 m,47%,0%,1,-0.09105778485536575,Tesla Cybertruck
30,0:00:42.531889,15.383585691452026,23.58490562438965,27.322404861450195,False,45.92913349499577,14° NE,"(  0.5, -2.1,  9.8)","(  0.2,  0.1, -9.1)","( 103.7,  103.4)","(-0.000920,  0.000934)",0 m,40%,0%,1,-0.05016804486513138,Tesla Cybertruck
31,0:00:43.031365,15.911592245101929,27.624309539794922,28.011205673217773,False,46.46635427860829,9° NE,"(  0.2, -2.1,  9.8)","( -0.0,  0.1, -9.1)","( 105.0,  96.7)","(-0.000860,  0.000945)",0 m,40%,0%,1,-0.05016804486513138,Tesla Cybertruck
32,0:00:43.553928,16.43391442298889,26.595745086669922,25.38071060180664,False,46.79613441481245,5° NE,"(  0.2, -1.2,  9.8)","(  0.4,  0.0, -4.9)","( 105.8,  90.0)","(-0.000799,  0.000951)",0 m,40%,0%,1,-0.025718288496136665,Tesla Cybertruck
33,0:00:44.050776,16.936269521713257,27.77777671813965,27.932960510253906,False,47.03906205275664,3° NE,"(  0.1, -0.8,  9.8)","( -0.0,  0.0, -3.6)","( 106.2,  83.5)","(-0.000741,  0.000954)",0 m,40%,0%,1,-0.019653644412755966,Tesla Cybertruck
34,0:00:44.573986,17.456435203552246,24.509803771972656,24.93765640258789,False,47.204473587434,1° NE,"(  0.1, -0.9,  9.8)","( -0.0,  0.0, -3.7)","( 106.4,  76.7)","(-0.000680,  0.000956)",0 m,40%,0%,1,-0.019653644412755966,Tesla Cybertruck
35,0:00:45.073090,17.963523387908936,26.80965232849121,28.65329360961914,False,47.31767747366254,0°  N,"(  0.1,  0.1,  9.8)","(  0.1, -0.0,  0.3)","( 106.4,  69.9)","(-0.000619,  0.000956)",0 m,39%,0%,1,0.0015039155259728432,Tesla Cybertruck
36,0:00:45.585402,18.469123125076294,28.571428298950195,26.66666603088379,False,45.880379504795044,1° NE,"( -2.8,  0.1,  9.8)","( -0.0,  0.3,  0.3)","( 106.5,  63.4)","(-0.000560,  0.000957)",0 m,0%,0%,1,0.0015039155259728432,Tesla Cybertruck
37,0:00:46.100789,18.985381603240967,29.41176414489746,28.40909194946289,False,40.512718435782986,360°  N,"( -2.9, -0.5,  9.8)","(  0.1, -0.0, -2.2)","( 106.5,  57.3)","(-0.000506,  0.000957)",0 m,0%,0%,1,-0.013600742444396019,Tesla Cybertruck
38,0:00:46.627737,19.505242109298706,27.100271224975586,27.100271224975586,False,35.53863450918766,359° NW,"( -2.6,  0.0,  9.8)","(  0.3, -0.0, -0.9)","( 106.4,  51.9)","(-0.000457,  0.000956)",0 m,0%,8%,1,-0.004535471089184284,Tesla Cybertruck
39,0:00:47.146504,20.030298233032227,28.248586654663086,27.77777671813965,False,27.373493433845567,359° NW,"( -4.4,  0.0,  9.8)","( -0.0,  0.0,  0.2)","( 106.3,  47.4)","(-0.000417,  0.000955)",0 m,0%,37%,1,0.0015039155259728432,Tesla Cybertruck
40,0:00:47.654249,20.534188985824585,25.641027450561523,28.169015884399414,False,19.664508728510803,359° NW,"( -4.0,  0.1,  9.8)","( -0.1, -0.0,  1.4)","( 106.2,  44.2)","(-0.000388,  0.000954)",0 m,0%,36%,1,0.016614176332950592,Tesla Cybertruck
41,0:00:48.181427,21.062679052352905,28.40909194946289,29.498525619506836,False,12.780429980228833,360°  N,"( -3.5, -0.0,  9.8)","( -0.0, -0.0,  0.1)","( 106.2,  41.9)","(-0.000368,  0.000954)",0 m,0%,37%,1,0.0015039155259728432,Tesla Cybertruck
42,0:00:48.682165,21.57002091407776,24.81389617919922,24.630542755126953,False,6.512901207225891,360°  N,"( -3.3,  0.0,  9.8)","( -0.0, -0.0,  0.0)","( 106.2,  40.7)","(-0.000356,  0.000954)",0 m,0%,40%,1,0.0015039155259728432,Tesla Cybertruck
43,0:00:49.208509,22.135117292404175,30.487804412841797,31.34796142578125,False,0.012245715227172395,360°  N,"(  0.2,  0.0,  9.8)","(  0.0, -0.8,  0.0)","( 106.2,  40.3)","(-0.000353,  0.000954)",0 m,0%,0%,1,0.0015039155259728432,Tesla Cybertruck
44,0:00:49.774202,22.651914596557617,26.954177856445312,31.05590057373047,False,0.14423247347571996,360°  N,"( -0.3, -0.0,  9.8)","( -0.0,  0.0,  0.0)","( 106.2,  40.3)","(-0.000353,  0.000954)",0 m,10%,0%,1,0.0015039155259728432,Tesla Cybertruck
45,0:00:50.317940,23.164580583572388,31.152647018432617,30.674846649169922,False,3.8907768014114583,360°  N,"(  4.1, -0.0,  9.8)","( -0.0, -0.3, -0.1)","( 106.2,  40.0)","(-0.000351,  0.000954)",0 m,68%,0%,1,-0.004535471089184284,Tesla Cybertruck
46,0:00:50.832570,23.683156490325928,26.109661102294922,27.77777671813965,False,12.783550408659409,360°  N,"(  4.7, -0.0,  9.8)","( -0.0, -0.0, -0.3)","( 106.2,  38.7)","(-0.000339,  0.000954)",0 m,79%,0%,1,-0.004535471089184284,Tesla Cybertruck
47,0:00:51.275963,24.193593502044678,29.498525619506836,31.64556884765625,False,20.599449348114806,359° NW,"(  4.4, -0.0,  9.8)","( -0.0,  0.0, -0.4)","( 106.2,  36.6)","(-0.000320,  0.000954)",0 m,79%,0%,1,-0.004535471089184284,Tesla Cybertruck
48,0:00:51.840463,24.72274684906006,28.818443298339844,24.69135856628418,False,29.39079102734092,357° NW,"(  3.5, -4.9,  9.8)","( -3.2,  0.3,-22.1)","( 106.0,  32.4)","(-0.000282,  0.000952)",0 m,72%,0%,1,-0.20535169541835785,Tesla Cybertruck
49,0:00:52.362937,25.245822429656982,28.490028381347656,29.069766998291016,False,32.86487359907252,337° NW,"(  0.1, -6.2,  9.6)","(  1.8,  1.3,-42.2)","( 104.6,  28.1)","(-0.000244,  0.000936)",0 m,32%,0%,1,-0.3126072883605957,Tesla Cybertruck
50,0:00:52.883356,25.765786170959473,28.901735305786133,25.839794158935547,False,34.741029488436496,326° NW,"(  1.3, -3.3,  9.9)","( -2.4, -0.1,-13.9)","( 101.9,  24.0)","(-0.000208,  0.000910)",0 m,54%,0%,1,-0.11736346781253815,Tesla Cybertruck
51,0:00:53.357654,26.271579265594482,27.77777671813965,27.322404861450195,False,36.60244434975787,311° NW,"(  0.6, -7.9,  9.5)","( -0.1,  1.3,-44.6)","( 98.8,  20.9)","(-0.000181,  0.000882)",0 m,42%,0%,1,-0.3126072883605957,Tesla Cybertruck
52,0:00:53.903723,26.783639430999756,27.700830459594727,24.096385955810547,False,38.021549673923545,299° NW,"( -0.0, -5.0,  9.9)","( -3.3,  0.2,-21.0)","( 93.6,  17.8)","(-0.000156,  0.000833)",0 m,40%,0%,1,-0.16293680667877197,Tesla Cybertruck
53,0:00:54.395608,27.33427929878235,27.173912048339844,28.32861328125,False,38.48180347710591,284° NW,"(  0.6, -4.2,  9.6)","(  2.1,  0.4,-25.7)","( 88.3,  16.2)","(-0.000143,  0.000784)",0 m,40%,0%,1,-0.15927743911743164,Tesla Cybertruck
54,0:00:54.968050,27.853105306625366,22.675735473632812,25.316455841064453,False,39.765492507666494,277° NW,"(  0.6, -1.9,  9.9)","( -1.1,  0.0,-10.2)","( 82.9,  15.4)","(-0.000137,  0.000736)",0 m,43%,0%,1,-0.065681591629982,Tesla Cybertruck
55,0:00:55.522876,28.37250280380249,24.038461685180664,26.954177856445312,False,41.27446771494344,274° NW,"(  0.9, -0.9,  9.8)","( -0.1, -0.0, -4.3)","( 76.7,  14.9)","(-0.000133,  0.000680)",0 m,46%,0%,1,-0.025718288496136665,Tesla Cybertruck
56,0:00:56.018596,28.894397735595703,26.66666603088379,24.752473831176758,False,43.04578955634951,273° NW,"(  0.9,  0.1,  9.8)","(  0.0,  0.0,  0.2)","( 70.8,  14.6)","(-0.000131,  0.000627)",0 m,47%,0%,1,0.0015039155259728432,Tesla Cybertruck
57,0:00:56.516329,29.394762754440308,27.548208236694336,27.027027130126953,False,44.62151274519201,273° NW,"(  0.9,  0.1,  9.8)","( -0.1,  0.0,  0.3)","( 64.8,  14.3)","(-0.000128,  0.000573)",0 m,47%,0%,1,0.0015039155259728432,Tesla Cybertruck
58,0:00:57.042132,29.93065357208252,28.571428298950195,25.57544708251953,False,46.143094504830586,273° NW,"(  0.4,  0.1,  9.8)","( -0.0,  0.1,  0.3)","( 57.7,  13.9)","(-0.000124,  0.000509)",0 m,3%,0%,1,0.0015039155259728432,Tesla Cybertruck
59,0:00:57.510408,30.486338138580322,28.169015884399414,27.624309539794922,True,42.80258525768775,273° NW,"( -2.9,  0.1,  9.8)","( -0.0,  0.0,  0.3)","( 50.8,  13.5)","(-0.000121,  0.000448)",0 m,0%,0%,1,0.0015039155259728432,Tesla Cybertruck
60,0:00:58.105579,31.046754837036133,27.100271224975586,27.624309539794922,True,29.363474362970877,271° NW,"( -8.7, -0.4,  9.7)","(  0.9,  0.1, -2.8)","( 45.7,  13.3)","(-0.000120,  0.000401)",0 m,0%,100%,1,-0.024859458208084106,Tesla Cybertruck
61,0:00:58.658368,31.602458477020264,27.548208236694336,13.679890632629395,True,12.77681379176252,270°  W,"( -7.7, -0.0,  9.8)","( -0.1, -0.1, -0.0)","( 42.7,  13.3)","(-0.000120,  0.000374)",0 m,0%,100%,1,-0.0002485241857357323,Tesla Cybertruck
62,0:00:59.247653,32.18646717071533,25.38071060180664,14.858841896057129,True,0.010907737310574874,270°  W,"( -0.1,  0.0,  9.8)","( -0.0, -1.1,  0.0)","( 42.2,  13.3)","(-0.000120,  0.000370)",0 m,0%,100%,1,0.0,Tesla Cybertruck
63,0:00:59.798417,32.7035915851593,29.41176414489746,13.623977661132812,True,0.0069419667948770565,270°  W,"( -0.0, -0.0,  9.8)","( -0.0,  0.1,  0.0)","( 42.2,  13.3)","(-0.000120,  0.000370)",0 m,0%,100%,1,-0.0006155604496598244,Tesla Cybertruck
64,0:01:00.353728,33.238744020462036,32.15434265136719,17.30103874206543,True,0.0016804921406815183,270°  W,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","( 42.2,  13.3)","(-0.000120,  0.000370)",0 m,0%,100%,1,0.0,Tesla Cybertruck
65,0:01:00.886019,33.753315448760986,29.498525619506836,15.22070026397705,True,5.04765206081562,270°  W,"(  5.3, -0.0,  9.8)","( -0.0, -0.5,  0.0)","( 41.9,  13.3)","(-0.000120,  0.000368)",0 m,85%,0%,1,0.0,Tesla Cybertruck
66,0:01:01.378816,34.25471472740173,31.54574203491211,15.22070026397705,True,14.271985317816812,270°  W,"(  5.2,  0.0,  9.8)","(  0.0,  0.1, -0.2)","( 40.5,  13.3)","(-0.000120,  0.000355)",0 m,85%,0%,1,-0.002579794265329838,Tesla Cybertruck
67,0:01:01.828242,34.763986110687256,27.700830459594727,16.103059768676758,True,22.38448282562992,270°  W,"(  5.0, -0.0,  9.8)","(  0.0,  0.0, -0.1)","( 37.9,  13.3)","(-0.000119,  0.000332)",0 m,85%,0%,1,-0.0006223635864444077,Tesla Cybertruck
68,0:01:02.330974,35.26811504364014,31.446542739868164,14.792899131774902,True,30.661994950798913,270°  W,"(  2.9, -0.1,  9.8)","( -0.1,  0.2, -0.3)","( 33.8,  13.3)","(-0.000119,  0.000294)",0 m,33%,0%,1,-0.002219435293227434,Tesla Cybertruck
69,0:01:02.868799,35.8011748790741,29.069766998291016,15.243902206420898,True,26.45820713945925,270°  W,"( -0.8, -0.0,  9.7)","( -0.0, -0.7,  0.0)","( 29.4,  13.3)","(-0.000119,  0.000255)",0 m,65%,0%,1,0.0,Tesla Cybertruck
70,0:01:03.404278,36.30601119995117,31.74603271484375,15.243902206420898,True,30.64720401958965,270°  W,"(  3.2,  0.0,  9.8)","(  0.0,  0.1,  0.0)","( 25.4,  13.3)","(-0.000119,  0.000219)",0 m,48%,0%,1,0.0002485241857357323,Tesla Cybertruck
71,0:01:03.946680,36.857054710388184,28.65329360961914,15.94896411895752,True,25.604643397546425,270°  W,"( -1.7,  0.0,  9.7)","( -0.0, -0.4, -0.0)","( 21.2,  13.2)","(-0.000119,  0.000181)",0 m,85%,0%,1,0.0,Tesla Cybertruck
72,0:01:04.514314,37.39518070220947,31.74603271484375,17.006803512573242,True,31.441324667361865,270°  W,"(  4.3,  0.0,  9.8)","(  0.0,  0.0, -0.0)","( 16.8,  13.2)","(-0.000119,  0.000142)",0 m,0%,0%,1,0.00017573311924934387,Tesla Cybertruck
73,0:01:04.963841,37.90185785293579,27.855154037475586,16.233766555786133,True,27.998714204139464,270°  W,"( -2.3,  0.0,  9.7)","( -0.0, -0.1, -0.0)","( 12.5,  13.2)","(-0.000119,  0.000103)",0 m,3%,0%,1,0.0,Tesla Cybertruck
74,0:01:05.468679,38.40858244895935,31.54574203491211,15.455949783325195,True,29.441569301577243,270°  W,"(  4.4, -0.0,  9.8)","(  0.0, -0.5,  0.0)","(  8.8,  13.2)","(-0.000119,  0.000070)",0 m,85%,0%,1,0.0,Tesla Cybertruck
75,0:01:06.033250,38.96876358985901,28.818443298339844,15.151515007019043,True,27.9248434131868,270°  W,"( -3.8, -0.0,  9.7)","( -0.0,  0.2, -0.1)","(  4.0,  13.2)","(-0.000118,  0.000027)",0 m,0%,27%,1,-0.0006155604496598244,Tesla Cybertruck
76,0:01:06.608413,39.48451328277588,33.003299713134766,15.847861289978027,True,30.028635188855677,270°  W,"(  4.4,  0.0,  9.8)","(  0.0, -0.4, -0.0)","( -0.1,  13.2)","(-0.000118, -0.000010)",0 m,55%,0%,1,0.00017573311924934387,Tesla Cybertruck
77,0:01:07.138022,40.00813913345337,28.169015884399414,15.847861289978027,True,27.604996821350422,270°  W,"( -5.9, -0.0,  9.7)","( -0.0,  0.8, -0.0)","( -4.6,  13.2)","(-0.000118, -0.000050)",0 m,47%,0%,1,0.0,Tesla Cybertruck
78,0:01:07.593970,40.52764105796814,26.737966537475586,15.503876686096191,True,29.52517651167305,270°  W,"(  4.4, -0.0,  9.8)","(  0.0, -0.5,  0.0)","( -8.4,  13.2)","(-0.000118, -0.000084)",0 m,85%,0%,1,0.0,Tesla Cybertruck
79,0:01:08.121799,41.05753016471863,29.15452003479004,13.966480255126953,True,28.857779009905837,270°  W,"( -6.1, -0.0,  9.7)","( -0.0,  0.8, -0.0)","(-13.0,  13.1)","(-0.000118, -0.000126)",0 m,0%,69%,1,0.0,Tesla Cybertruck
80,0:01:08.694854,41.57054162025452,34.722225189208984,16.313215255737305,True,25.670432886631986,270°  W,"(  4.1,  0.0,  9.8)","(  0.0, -0.9,  0.0)","(-16.6,  13.1)","(-0.000118, -0.000158)",0 m,74%,0%,1,0.0006155604496598244,Tesla Cybertruck
81,0:01:09.224527,42.09569048881531,32.78688430786133,15.503876686096191,True,25.161595252809597,270°  W,"( -6.1,  0.0,  9.8)","(  0.0,  1.1, -0.0)","(-20.7,  13.1)","(-0.000118, -0.000195)",0 m,0%,69%,1,0.0,Tesla Cybertruck
82,0:01:09.719064,42.69149160385132,34.24657440185547,15.503876686096191,True,21.46226431086369,270°  W,"(  4.0,  0.0,  9.8)","(  0.0, -0.9,  0.0)","(-24.1,  13.1)","(-0.000118, -0.000225)",0 m,85%,0%,1,0.0,Tesla Cybertruck
83,0:01:10.338747,43.25863528251648,31.34796142578125,15.974441528320312,True,20.533437982513856,272° NW,"( -5.8, -0.2,  9.7)","( -0.8,  0.6,  1.7)","(-27.8,  13.0)","(-0.000117, -0.000259)",0 m,0%,69%,1,0.018969984725117683,Tesla Cybertruck
84,0:01:10.865132,43.78042650222778,34.013607025146484,16.891891479492188,True,11.668066962450947,272° NW,"(  1.5,  0.5,  9.8)","(  0.5, -1.1,  5.7)","(-29.9,  12.9)","(-0.000115, -0.000278)",0 m,85%,0%,1,0.11063960939645767,Tesla Cybertruck
85,0:01:11.387034,44.291906118392944,32.78688430786133,15.243902206420898,True,18.993597813586423,276° NW,"(  3.8,  5.5,  9.8)","(  2.9,  0.2, 18.3)","(-32.0,  12.6)","(-0.000112, -0.000296)",0 m,85%,0%,1,0.2794363796710968,Tesla Cybertruck
86,0:01:11.832273,44.80187010765076,34.24657440185547,20.0,True,26.53049985203932,286° NW,"(  4.1,  5.2,  9.7)","(  1.5,  0.6, 35.3)","(-35.3,  11.4)","(-0.000100, -0.000326)",0 m,85%,0%,1,0.31621283292770386,Tesla Cybertruck
87,0:01:12.470058,45.37700843811035,33.89830780029297,16.207456588745117,True,29.62641422280612,311° NW,"( -6.8,  6.3,  9.6)","( -0.3,  2.0, 43.6)","(-39.1,   8.4)","(-0.000069, -0.000358)",0 m,0%,65%,1,0.41013285517692566,Tesla Cybertruck
88,0:01:12.975967,45.878689765930176,30.303030014038086,17.331022262573242,True,27.913059695954587,330° NW,"(  3.2,  5.5,  9.8)","(  1.0, -0.2, 39.0)","(-40.8,   5.3)","(-0.000040, -0.000371)",0 m,85%,0%,1,0.34649938344955444,Tesla Cybertruck
89,0:01:13.512951,46.386642932891846,33.89830780029297,16.0,True,30.104510691127217,351° NW,"( -5.3,  0.3,  9.7)","( -4.8,  1.4, 19.9)","(-41.7,   0.8)","( 0.000001, -0.000376)",0 m,0%,29%,1,0.10490036010742188,Tesla Cybertruck
90,0:01:14.037789,46.96447730064392,33.003299713134766,16.863407135009766,True,29.05161035946046,358° NW,"(  4.2,  0.8,  9.8)","( -0.7, -0.2,  5.7)","(-41.8,  -3.4)","( 0.000040, -0.000376)",0 m,85%,0%,1,0.04383906349539757,Tesla Cybertruck
91,0:01:14.598166,47.52906894683838,36.630035400390625,17.761987686157227,True,27.345216574182654,359° NW,"( -2.2, -0.3, 10.1)","(  3.3,  1.8,  1.1)","(-41.8,  -8.2)","( 0.000082, -0.000376)",0 m,21%,0%,1,0.010277950204908848,Tesla Cybertruck
92,0:01:15.136505,48.037293910980225,29.940120697021484,17.761987686157227,True,30.185816418937154,360°  N,"(  3.8,  0.3,  9.8)","(  0.1, -0.4,  1.1)","(-41.8, -12.1)","( 0.000118, -0.000376)",0 m,58%,0%,1,0.009418761357665062,Tesla Cybertruck
93,0:01:15.669547,48.545573711395264,33.33333206176758,16.077171325683594,True,26.827147407281632,0°  N,"( -2.7,  0.3,  9.8)","(  0.2, -0.1,  0.4)","(-41.8, -16.3)","( 0.000157, -0.000376)",0 m,0%,11%,1,0.00042451731860637665,Tesla Cybertruck
94,0:01:16.206728,49.06147122383118,35.08771896362305,17.123287200927734,True,30.218288137003643,0°  N,"(  4.3,  0.0,  9.8)","( -0.0, -0.3,  0.3)","(-41.8, -20.5)","( 0.000193, -0.000376)",0 m,24%,0%,1,0.0019684142898768187,Tesla Cybertruck
95,0:01:16.697217,49.605469942092896,34.013607025146484,15.772871017456055,True,27.243613811813134,0°  N,"( -1.6,  0.0,  9.7)","(  0.0, -0.4,  0.1)","(-41.8, -25.1)","( 0.000234, -0.000375)",0 m,19%,0%,1,0.001066182041540742,Tesla Cybertruck
