,Sim_time,Rec_time,Server_fps,Client_fps,Autopilot,Speed,Heading,Accelerometer,Gyroscope,Location,GNSS,Height,Throttle,Brake,Gear,Steering,Vehicle,Weather/Time
17,0:04:16.563954,9.021045207977295,22.172948837280273,22.172948837280273,False,4.2632368981112245,271° NW,"(  4.6, -0.2,  9.8)","( -0.0, -0.2, -2.5)","(-23.4, -68.2)","( 0.000613, -0.000219)",0 m,100%,0%,1,-0.05016804486513138,Mercedes Coupe 2020,Clear Noon
18,0:04:17.163954,9.545024394989014,22.321428298950195,22.421524047851562,False,18.529670644721453,266° SW,"(  6.9, -2.7,  9.8)","( -0.7,  0.2,-23.5)","(-25.4, -68.0)","( 0.000610, -0.000237)",0 m,100%,0%,1,-0.19731424748897552,Mercedes Coupe 2020,Clear Noon
19,0:04:17.763954,10.061899900436401,22.8832950592041,25.839794158935547,False,31.882946964368113,249° SW,"(  6.1, -5.4,  9.7)","( -1.1,  0.6,-36.2)","(-29.3, -66.7)","( 0.000596, -0.000272)",0 m,100%,0%,2,-0.20131303369998932,Mercedes Coupe 2020,Clear Noon
20,0:04:18.313954,10.580078840255737,21.052631378173828,21.7391300201416,False,41.694996520747345,224° SW,"(  5.5, -8.3,  9.6)","( -0.6,  0.8,-43.7)","(-33.8, -63.2)","( 0.000561, -0.000310)",0 m,100%,0%,3,-0.18169495463371277,Mercedes Coupe 2020,Clear Noon
21,0:04:18.863954,11.093215942382812,21.41327667236328,21.231422424316406,False,51.465089274135316,206° SW,"(  5.0, -4.4,  9.7)","(  0.8,  0.2,-15.6)","(-37.6, -57.0)","( 0.000504, -0.000342)",0 m,100%,0%,3,-0.05016804486513138,Mercedes Coupe 2020,Clear Noon
22,0:04:19.363954,11.637815952301025,18.382352828979492,18.76172637939453,False,57.886951791155305,211° SW,"(  4.0,  8.6,  9.7)","(  2.8,  0.4, 41.9)","(-41.0, -50.1)","( 0.000443, -0.000373)",0 m,100%,0%,4,0.1275179386138916,Mercedes Coupe 2020,Clear Noon
23,0:04:19.863954,12.175904273986816,19.157087326049805,19.960081100463867,False,63.90328684496439,227° SW,"(  3.7,  0.2,  9.8)","( -4.4, -0.2,-18.7)","(-46.5, -43.6)","( 0.000385, -0.000424)",0 m,100%,0%,4,-0.1275312453508377,Mercedes Coupe 2020,Clear Noon
24,0:04:20.463954,12.720174551010132,21.7391300201416,19.960081100463867,False,67.72358905299308,192° SW,"(  4.0,-19.7,  9.0)","( -2.3,  2.6,-69.6)","(-52.4, -34.3)","( 0.000300, -0.000473)",0 m,100%,0%,4,-0.15927743911743164,Mercedes Coupe 2020,Clear Noon
25,0:04:21.013954,13.275234937667847,21.459228515625,21.7391300201416,False,70.89344352245081,169° SE,"(  4.0, -8.5,  9.5)","(  3.6,  0.1, -4.6)","(-52.6, -23.9)","( 0.000206, -0.000472)",0 m,100%,0%,4,0.0015039155259728432,Mercedes Coupe 2020,Clear Noon
26,0:04:21.413954,13.83592176437378,15.408320426940918,16.36661148071289,False,74.84611287439694,172° SE,"(  3.9,  4.1,  9.8)","(  3.0, -0.2, 17.2)","(-51.3, -15.8)","( 0.000133, -0.000460)",0 m,100%,0%,5,0.04400750622153282,Mercedes Coupe 2020,Clear Noon
27,0:04:21.813954,14.349310159683228,15.22070026397705,14.534883499145508,False,79.247142801769,177° SE,"(  2.8,  3.6,  9.6)","(  0.2, -0.2,  8.7)","(-50.5,  -7.2)","( 0.000056, -0.000453)",0 m,87%,0%,5,0.019641857594251633,Mercedes Coupe 2020,Clear Noon
28,0:04:22.263955,14.882915258407593,15.22070026397705,18.01801872253418,False,79.3905113893381,184° SW,"( -1.6,  6.3,  9.7)","(  0.2,  0.5, 17.5)","(-50.5,   2.8)","(-0.000034, -0.000454)",0 m,0%,0%,5,0.025706475600600243,Mercedes Coupe 2020,Clear Noon
29,0:04:22.713955,15.416364431381226,16.835018157958984,18.01801872253418,False,75.0637088561842,186° SW,"( -3.4, -3.7,  9.8)","( -3.0,  0.0,-23.5)","(-51.4,  12.4)","(-0.000120, -0.000462)",0 m,0%,0%,4,-0.0814485177397728,Mercedes Coupe 2020,Clear Noon
30,0:04:23.213955,15.922403573989868,16.69449234008789,16.129032135009766,True,68.6844097071906,170° SE,"( -4.7,-14.9,  9.4)","( -3.3,  1.7,-52.8)","(-51.2,  22.3)","(-0.000209, -0.000459)",0 m,0%,100%,4,-0.30000001192092896,Mercedes Coupe 2020,Clear Noon
31,0:04:23.713955,16.453724145889282,20.83333396911621,19.762845993041992,True,49.040872416580534,142° SE,"(-13.4,-19.0,  9.0)","( -0.6,  3.4,-72.7)","(-48.4,  29.8)","(-0.000275, -0.000430)",0 m,0%,100%,3,-0.800000011920929,Mercedes Coupe 2020,Clear Noon
32,0:04:24.213955,16.968957662582397,19.157087326049805,21.18644142150879,True,23.008127796522363,106° SE,"(-12.6,-12.7,  9.3)","(  4.5,  2.6,-82.5)","(-44.7,  32.1)","(-0.000291, -0.000393)",0 m,0%,100%,2,-0.800000011920929,Mercedes Coupe 2020,Clear Noon
33,0:04:24.763955,17.471521615982056,19.920320510864258,22.37136459350586,True,0.017794059867077536,87° NE,"( -0.1, -0.0,  9.8)","(  0.5, -1.4,  0.0)","(-43.9,  32.1)","(-0.000288, -0.000385)",0 m,0%,100%,1,-0.800000011920929,Mercedes Coupe 2020,Clear Noon
34,0:04:25.313955,17.994669914245605,21.14164924621582,20.876827239990234,True,0.0006551339175609421,87° NE,"( -0.0, -0.0,  9.8)","(  0.0, -0.1,  0.0)","(-43.9,  32.1)","(-0.000288, -0.000385)",0 m,0%,100%,1,-0.800000011920929,Mercedes Coupe 2020,Clear Noon
35,0:04:25.813955,18.50336241722107,20.161291122436523,20.83333396911621,True,4.651618680269159e-05,87° NE,"(  0.0,  0.0,  9.8)","(  0.0, -0.0,  0.0)","(-43.9,  32.1)","(-0.000288, -0.000385)",0 m,0%,100%,1,-0.800000011920929,Mercedes Coupe 2020,Clear Noon
36,0:04:26.213955,19.026478052139282,20.161291122436523,15.974441528320312,False,7.565370808833913e-06,87° NE,"( -0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-43.9,  32.1)","(-0.000288, -0.000385)",0 m,0%,0%,1,-0.05634714290499687,Mercedes Coupe 2020,Clear Noon
37,0:04:26.613955,19.555803775787354,15.151515007019043,15.974441528320312,False,3.5671774696946126e-06,87° NE,"( -0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-43.9,  32.1)","(-0.000288, -0.000385)",0 m,0%,0%,1,-0.03484528139233589,Mercedes Coupe 2020,Clear Noon
38,0:04:27.063955,20.107335805892944,15.822784423828125,15.455949783325195,False,3.0432353236546623e-06,87° NE,"( -0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-43.9,  32.1)","(-0.000288, -0.000385)",0 m,0%,0%,1,-0.03484528139233589,Mercedes Coupe 2020,Clear Noon
39,0:04:27.513955,20.616419315338135,15.873016357421875,15.7977876663208,False,3.2318056773997643e-06,87° NE,"( -0.0, -0.0,  9.8)","(  0.0,  0.0, -0.0)","(-43.9,  32.1)","(-0.000288, -0.000385)",0 m,0%,0%,1,-0.03484528139233589,Mercedes Coupe 2020,Clear Noon
40,0:04:27.963955,21.136742115020752,18.7969913482666,21.834060668945312,False,5.498453500297891e-07,87° NE,"( -0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-43.9,  32.1)","(-0.000288, -0.000385)",0 m,0%,0%,1,-0.03484528139233589,Mercedes Coupe 2020,Clear Noon
